SNo,ObservationDate,Province/State,Country/Region,Last Update,Recovered
16313,4/18/2020,Hawaii,US,4/18/2020 22:40,0
16314,4/18/2020,Hebei,Mainland China,4/18/2020 22:40,316
16315,4/18/2020,Heilongjiang,Mainland China,4/18/2020 22:40,472
16316,4/18/2020,Henan,Mainland China,4/18/2020 22:40,1254
16317,4/18/2020,Hong Kong,Hong Kong,4/18/2020 22:40,568
16318,4/18/2020,Hubei,Mainland China,4/18/2020 22:40,63494
16319,4/18/2020,Hunan,Mainland China,4/18/2020 22:40,1015
16320,4/18/2020,Idaho,US,4/18/2020 22:40,0
16321,4/18/2020,Illinois,US,4/18/2020 22:40,0
16322,4/18/2020,Indiana,US,4/18/2020 22:40,0
16323,4/18/2020,Inner Mongolia,Mainland China,4/18/2020 22:40,104
16324,4/18/2020,Iowa,US,4/18/2020 22:40,0
16325,4/18/2020,Isle of Man,UK,4/18/2020 22:40,180
16326,4/18/2020,Jiangsu,Mainland China,4/18/2020 22:40,643
16327,4/18/2020,Jiangxi,Mainland China,4/18/2020 22:40,936
16328,4/18/2020,Jilin,Mainland China,4/18/2020 22:40,97
16329,4/18/2020,Kansas,US,4/18/2020 22:40,0
16330,4/18/2020,Kentucky,US,4/18/2020 22:40,0
16331,4/18/2020,Liaoning,Mainland China,4/18/2020 22:40,142
16332,4/18/2020,Louisiana,US,4/18/2020 22:40,0
16333,4/18/2020,Macau,Macau,4/18/2020 22:40,17
16334,4/18/2020,Maine,US,4/18/2020 22:40,0
16335,4/18/2020,Manitoba,Canada,4/18/2020 22:40,0
16336,4/18/2020,Martinique,France,4/18/2020 22:40,73
16337,4/18/2020,Maryland,US,4/18/2020 22:40,0
16338,4/18/2020,Massachusetts,US,4/18/2020 22:40,0
16339,4/18/2020,Mayotte,France,4/18/2020 22:40,117
16340,4/18/2020,Michigan,US,4/18/2020 22:40,0
16341,4/18/2020,Minnesota,US,4/18/2020 22:40,0
16342,4/18/2020,Mississippi,US,4/18/2020 22:40,0
16343,4/18/2020,Missouri,US,4/18/2020 22:40,0
16344,4/18/2020,Montana,US,4/18/2020 22:40,0
16345,4/18/2020,Montserrat,UK,4/18/2020 22:40,2
16346,4/18/2020,Nebraska,US,4/18/2020 22:40,0
16347,4/18/2020,Nevada,US,4/18/2020 22:40,0
16348,4/18/2020,New Brunswick,Canada,4/18/2020 22:40,0
16349,4/18/2020,New Caledonia,France,4/18/2020 22:40,14
16350,4/18/2020,New Hampshire,US,4/18/2020 22:40,0
16351,4/18/2020,New Jersey,US,4/18/2020 22:40,0
16352,4/18/2020,New Mexico,US,4/18/2020 22:40,0
16353,4/18/2020,New South Wales,Australia,4/18/2020 22:40,1379
16354,4/18/2020,New York,US,4/18/2020 22:40,0
16355,4/18/2020,Newfoundland and Labrador,Canada,4/18/2020 22:40,0
16356,4/18/2020,Ningxia,Mainland China,4/18/2020 22:40,75
16357,4/18/2020,North Carolina,US,4/18/2020 22:40,0
16358,4/18/2020,North Dakota,US,4/18/2020 22:40,0
16359,4/18/2020,Northern Mariana Islands,US,4/18/2020 22:40,0
16360,4/18/2020,Northern Territory,Australia,4/18/2020 22:40,9
16361,4/18/2020,Northwest Territories,Canada,4/18/2020 22:40,0
16362,4/18/2020,Nova Scotia,Canada,4/18/2020 22:40,0
16363,4/18/2020,Ohio,US,4/18/2020 22:40,0
16364,4/18/2020,Oklahoma,US,4/18/2020 22:40,0
16365,4/18/2020,Ontario,Canada,4/18/2020 22:40,0
16366,4/18/2020,Oregon,US,4/18/2020 22:40,0
16367,4/18/2020,Pennsylvania,US,4/18/2020 22:40,0
16368,4/18/2020,Prince Edward Island,Canada,4/18/2020 22:40,0
16369,4/18/2020,Puerto Rico,US,4/18/2020 22:40,0
16370,4/18/2020,Qinghai,Mainland China,4/18/2020 22:40,18
16371,4/18/2020,Quebec,Canada,4/18/2020 22:40,0
16372,4/18/2020,Queensland,Australia,4/18/2020 22:40,738
16373,4/18/2020,Recovered,Canada,4/18/2020 22:40,10964
16374,4/18/2020,Recovered,US,4/18/2020 22:40,64840
16375,4/18/2020,Reunion,France,4/18/2020 22:40,237
16376,4/18/2020,Rhode Island,US,4/18/2020 22:40,0
16377,4/18/2020,Saint Barthelemy,France,4/18/2020 22:40,5
16378,4/18/2020,Saint Pierre and Miquelon,France,4/18/2020 22:40,0
16379,4/18/2020,Saskatchewan,Canada,4/18/2020 22:40,0
16380,4/18/2020,Shaanxi,Mainland China,4/18/2020 22:40,252
16381,4/18/2020,Shandong,Mainland China,4/18/2020 22:40,765
16382,4/18/2020,Shanghai,Mainland China,4/18/2020 22:40,512
16383,4/18/2020,Shanxi,Mainland China,4/18/2020 22:40,135
16384,4/18/2020,Sichuan,Mainland China,4/18/2020 22:40,553
16385,4/18/2020,Sint Maarten,Netherlands,4/18/2020 22:40,12
16386,4/18/2020,South Australia,Australia,4/18/2020 22:40,331
16387,4/18/2020,South Carolina,US,4/18/2020 22:40,0
16388,4/18/2020,South Dakota,US,4/18/2020 22:40,0
16389,4/18/2020,St Martin,France,4/18/2020 22:40,19
16390,4/18/2020,Tasmania,Australia,4/18/2020 22:40,67
16391,4/18/2020,Tennessee,US,4/18/2020 22:40,0
16392,4/18/2020,Texas,US,4/18/2020 22:40,0
16393,4/18/2020,Tianjin,Mainland China,4/18/2020 22:40,173
16394,4/18/2020,Tibet,Mainland China,4/18/2020 22:40,1
16395,4/18/2020,Turks and Caicos Islands,UK,4/18/2020 22:40,0
16396,4/18/2020,Utah,US,4/18/2020 22:40,0
16397,4/18/2020,Vermont,US,4/18/2020 22:40,0
16398,4/18/2020,Victoria,Australia,4/18/2020 22:40,1172
16399,4/18/2020,Virgin Islands,US,4/18/2020 22:40,0
16400,4/18/2020,Virginia,US,4/18/2020 22:40,0
16401,4/18/2020,Washington,US,4/18/2020 22:40,0
16402,4/18/2020,West Virginia,US,4/18/2020 22:40,0
16403,4/18/2020,Western Australia,Australia,4/18/2020 22:40,340
16404,4/18/2020,Wisconsin,US,4/18/2020 22:40,0
16405,4/18/2020,Wyoming,US,4/18/2020 22:40,0
16406,4/18/2020,Xinjiang,Mainland China,4/18/2020 22:40,73
16407,4/18/2020,Yukon,Canada,4/18/2020 22:40,0
16408,4/18/2020,Yunnan,Mainland China,4/18/2020 22:40,177
16409,4/18/2020,Zhejiang,Mainland China,4/18/2020 22:40,1246
16410,4/19/2020,,Afghanistan,4/19/2020 23:49,131
16411,4/19/2020,,Albania,4/19/2020 23:49,314
16412,4/19/2020,,Algeria,4/19/2020 23:49,1047
16413,4/19/2020,,Andorra,4/19/2020 23:49,235
16414,4/19/2020,,Angola,4/19/2020 23:49,6
16415,4/19/2020,,Antigua and Barbuda,4/19/2020 23:49,3
16416,4/19/2020,,Argentina,4/19/2020 23:49,709
16417,4/19/2020,,Armenia,4/19/2020 23:49,545
16418,4/19/2020,,Austria,4/19/2020 23:49,10501
16419,4/19/2020,,Azerbaijan,4/19/2020 23:49,712
16420,4/19/2020,,Bahamas,4/19/2020 23:49,10
16421,4/19/2020,,Bahrain,4/19/2020 23:49,759
16422,4/19/2020,,Bangladesh,4/19/2020 23:49,75
16423,4/19/2020,,Barbados,4/19/2020 23:49,17
16424,4/19/2020,,Belarus,4/19/2020 23:49,494
16425,4/19/2020,,Belgium,4/19/2020 23:49,8757
16426,4/19/2020,,Belize,4/19/2020 23:49,2
16427,4/19/2020,,Benin,4/19/2020 23:49,18
16428,4/19/2020,,Bhutan,4/19/2020 23:49,2
16429,4/19/2020,,Bolivia,4/19/2020 23:49,31
16430,4/19/2020,,Bosnia and Herzegovina,4/19/2020 23:49,347
16431,4/19/2020,,Botswana,4/19/2020 23:49,0
16432,4/19/2020,,Brazil,4/19/2020 23:49,22130
16433,4/19/2020,,Brunei,4/19/2020 23:49,115
16434,4/19/2020,,Bulgaria,4/19/2020 23:49,161
16435,4/19/2020,,Burkina Faso,4/19/2020 23:49,338
16436,4/19/2020,,Burma,4/19/2020 23:49,7
16437,4/19/2020,,Burundi,4/19/2020 23:49,0
16438,4/19/2020,,Cabo Verde,4/19/2020 23:49,1
16439,4/19/2020,,Cambodia,4/19/2020 23:49,105
16440,4/19/2020,,Cameroon,4/19/2020 23:49,305
16441,4/19/2020,,Central African Republic,4/19/2020 23:49,4
16442,4/19/2020,,Chad,4/19/2020 23:49,8
16443,4/19/2020,,Chile,4/19/2020 23:49,4338
16444,4/19/2020,,Colombia,4/19/2020 23:49,711
16445,4/19/2020,,Congo (Brazzaville),4/19/2020 23:49,11
16446,4/19/2020,,Congo (Kinshasa),4/19/2020 23:49,26
16447,4/19/2020,,Costa Rica,4/19/2020 23:49,112
16448,4/19/2020,,Croatia,4/19/2020 23:49,709
16449,4/19/2020,,Cuba,4/19/2020 23:49,255
16450,4/19/2020,,Cyprus,4/19/2020 23:49,81
16451,4/19/2020,,Czech Republic,4/19/2020 23:49,1298
16452,4/19/2020,,Denmark,4/19/2020 23:49,4141
16453,4/19/2020,,Diamond Princess,4/19/2020 23:49,644
16454,4/19/2020,,Djibouti,4/19/2020 23:49,102
16455,4/19/2020,,Dominica,4/19/2020 23:49,8
16456,4/19/2020,,Dominican Republic,4/19/2020 23:49,363
16457,4/19/2020,,Ecuador,4/19/2020 23:49,1061
16458,4/19/2020,,Egypt,4/19/2020 23:49,732
16459,4/19/2020,,El Salvador,4/19/2020 23:49,44
16460,4/19/2020,,Equatorial Guinea,4/19/2020 23:49,4
16461,4/19/2020,,Eritrea,4/19/2020 23:49,3
16462,4/19/2020,,Estonia,4/19/2020 23:49,164
16463,4/19/2020,,Eswatini,4/19/2020 23:49,8
16464,4/19/2020,,Ethiopia,4/19/2020 23:49,16
16465,4/19/2020,,Fiji,4/19/2020 23:49,0
16466,4/19/2020,,Finland,4/19/2020 23:49,1700
16467,4/19/2020,,France,4/19/2020 23:49,36578
16468,4/19/2020,,Gabon,4/19/2020 23:49,7
16469,4/19/2020,,Gambia,4/19/2020 23:49,2
16470,4/19/2020,,Georgia,4/19/2020 23:49,93
16471,4/19/2020,,Germany,4/19/2020 23:49,88000
16472,4/19/2020,,Ghana,4/19/2020 23:49,99
16473,4/19/2020,,Greece,4/19/2020 23:49,269
16474,4/19/2020,,Grenada,4/19/2020 23:49,6
16475,4/19/2020,,Guatemala,4/19/2020 23:49,21
16476,4/19/2020,,Guinea,4/19/2020 23:49,87
16477,4/19/2020,,Guinea-Bissau,4/19/2020 23:49,3
16478,4/19/2020,,Guyana,4/19/2020 23:49,9
16479,4/19/2020,,Haiti,4/19/2020 23:49,0
16480,4/19/2020,,Holy See,4/19/2020 23:49,2
16481,4/19/2020,,Honduras,4/19/2020 23:49,15
16482,4/19/2020,,Hungary,4/19/2020 23:49,250
16483,4/19/2020,,Iceland,4/19/2020 23:49,1291
16484,4/19/2020,,India,4/19/2020 23:49,2854
16485,4/19/2020,,Indonesia,4/19/2020 23:49,686
16486,4/19/2020,,Iran,4/19/2020 23:49,57023
16487,4/19/2020,,Iraq,4/19/2020 23:49,1009
16488,4/19/2020,,Ireland,4/19/2020 23:49,77
16489,4/19/2020,,Israel,4/19/2020 23:49,3754
16490,4/19/2020,,Italy,4/19/2020 23:49,47055
16491,4/19/2020,,Ivory Coast,4/19/2020 23:49,260
16492,4/19/2020,,Jamaica,4/19/2020 23:49,27
16493,4/19/2020,,Japan,4/19/2020 23:49,1159
16494,4/19/2020,,Jordan,4/19/2020 23:49,276
16495,4/19/2020,,Kazakhstan,4/19/2020 23:49,400
16496,4/19/2020,,Kenya,4/19/2020 23:49,67
16497,4/19/2020,,Kosovo,4/19/2020 23:49,93
16498,4/19/2020,,Kuwait,4/19/2020 23:49,305
16499,4/19/2020,,Kyrgyzstan,4/19/2020 23:49,133
16500,4/19/2020,,Laos,4/19/2020 23:49,2
16501,4/19/2020,,Latvia,4/19/2020 23:49,88
16502,4/19/2020,,Lebanon,4/19/2020 23:49,102
16503,4/19/2020,,Liberia,4/19/2020 23:49,7
16504,4/19/2020,,Libya,4/19/2020 23:49,11
16505,4/19/2020,,Liechtenstein,4/19/2020 23:49,55
16506,4/19/2020,,Lithuania,4/19/2020 23:49,242
16507,4/19/2020,,Luxembourg,4/19/2020 23:49,627
16508,4/19/2020,,MS Zaandam,4/19/2020 23:49,0
16509,4/19/2020,,Madagascar,4/19/2020 23:49,39
16510,4/19/2020,,Malawi,4/19/2020 23:49,3
16511,4/19/2020,,Malaysia,4/19/2020 23:49,3197
16512,4/19/2020,,Maldives,4/19/2020 23:49,16
16513,4/19/2020,,Mali,4/19/2020 23:49,42
16514,4/19/2020,,Malta,4/19/2020 23:49,118
16515,4/19/2020,,Mauritania,4/19/2020 23:49,6
16516,4/19/2020,,Mauritius,4/19/2020 23:49,208
16517,4/19/2020,,Mexico,4/19/2020 23:49,2627
16518,4/19/2020,,Moldova,4/19/2020 23:49,457
16519,4/19/2020,,Monaco,4/19/2020 23:49,22
16520,4/19/2020,,Mongolia,4/19/2020 23:49,7
16521,4/19/2020,,Montenegro,4/19/2020 23:49,55
16522,4/19/2020,,Morocco,4/19/2020 23:49,327
16523,4/19/2020,,Mozambique,4/19/2020 23:49,8
16524,4/19/2020,,Namibia,4/19/2020 23:49,6
16525,4/19/2020,,Nepal,4/19/2020 23:49,4
16526,4/19/2020,,Netherlands,4/19/2020 23:49,250
16527,4/19/2020,,New Zealand,4/19/2020 23:49,912
16528,4/19/2020,,Nicaragua,4/19/2020 23:49,6
16529,4/19/2020,,Niger,4/19/2020 23:49,117
16530,4/19/2020,,Nigeria,4/19/2020 23:49,170
16531,4/19/2020,,North Macedonia,4/19/2020 23:49,179
16532,4/19/2020,,Norway,4/19/2020 23:49,32
16533,4/19/2020,,Oman,4/19/2020 23:49,233
16534,4/19/2020,,Pakistan,4/19/2020 23:49,1868
16535,4/19/2020,,Panama,4/19/2020 23:49,140
16536,4/19/2020,,Papua New Guinea,4/19/2020 23:49,0
16537,4/19/2020,,Paraguay,4/19/2020 23:49,41
16538,4/19/2020,,Peru,4/19/2020 23:49,6811
16539,4/19/2020,,Philippines,4/19/2020 23:49,572
16540,4/19/2020,,Poland,4/19/2020 23:49,1040
16541,4/19/2020,,Portugal,4/19/2020 23:49,610
16542,4/19/2020,,Qatar,4/19/2020 23:49,518
16543,4/19/2020,,Romania,4/19/2020 23:49,1892
16544,4/19/2020,,Russia,4/19/2020 23:49,3291
16545,4/19/2020,,Rwanda,4/19/2020 23:49,76
16546,4/19/2020,,Saint Kitts and Nevis,4/19/2020 23:49,0
16547,4/19/2020,,Saint Lucia,4/19/2020 23:49,11
16548,4/19/2020,,Saint Vincent and the Grenadines,4/19/2020 23:49,1
16549,4/19/2020,,San Marino,4/19/2020 23:49,60
16550,4/19/2020,,Sao Tome and Principe,4/19/2020 23:49,0
16551,4/19/2020,,Saudi Arabia,4/19/2020 23:49,1398
16552,4/19/2020,,Senegal,4/19/2020 23:49,220
16553,4/19/2020,,Serbia,4/19/2020 23:49,753
16554,4/19/2020,,Seychelles,4/19/2020 23:49,5
16555,4/19/2020,,Sierra Leone,4/19/2020 23:49,6
16556,4/19/2020,,Singapore,4/19/2020 23:49,768
16557,4/19/2020,,Slovakia,4/19/2020 23:49,229
16558,4/19/2020,,Slovenia,4/19/2020 23:49,192
16559,4/19/2020,,Somalia,4/19/2020 23:49,3
16560,4/19/2020,,South Africa,4/19/2020 23:49,903
16561,4/19/2020,,South Korea,4/19/2020 23:49,8042
16562,4/19/2020,,South Sudan,4/19/2020 23:49,0
16563,4/19/2020,,Spain,4/19/2020 23:49,77357
16564,4/19/2020,,Sri Lanka,4/19/2020 23:49,96
16565,4/19/2020,,Sudan,4/19/2020 23:49,6
16566,4/19/2020,,Suriname,4/19/2020 23:49,6
16567,4/19/2020,,Sweden,4/19/2020 23:49,550
16568,4/19/2020,,Switzerland,4/19/2020 23:49,17800
16569,4/19/2020,,Syria,4/19/2020 23:49,5
16570,4/19/2020,,Taiwan,4/19/2020 23:49,189
16571,4/19/2020,,Tanzania,4/19/2020 23:49,11
16572,4/19/2020,,Thailand,4/19/2020 23:49,1928
16573,4/19/2020,,Timor-Leste,4/19/2020 23:49,1
16574,4/19/2020,,Togo,4/19/2020 23:49,52
16575,4/19/2020,,Trinidad and Tobago,4/19/2020 23:49,21
16576,4/19/2020,,Tunisia,4/19/2020 23:49,43
16577,4/19/2020,,Turkey,4/19/2020 23:49,11976
16578,4/19/2020,,UK,4/19/2020 23:49,0
16579,4/19/2020,,Uganda,4/19/2020 23:49,28
16580,4/19/2020,,Ukraine,4/19/2020 23:49,347
16581,4/19/2020,,United Arab Emirates,4/19/2020 23:49,1286
16582,4/19/2020,,Uruguay,4/19/2020 23:49,298
16583,4/19/2020,,Uzbekistan,4/19/2020 23:49,225
16584,4/19/2020,,Venezuela,4/19/2020 23:49,117
16585,4/19/2020,,Vietnam,4/19/2020 23:49,202
16586,4/19/2020,,West Bank and Gaza,4/19/2020 23:49,71
16587,4/19/2020,,Western Sahara,4/19/2020 23:49,0
16588,4/19/2020,,Yemen,4/19/2020 23:49,0
16589,4/19/2020,,Zambia,4/19/2020 23:49,33
16590,4/19/2020,,Zimbabwe,4/19/2020 23:49,2
16591,4/19/2020,Alabama,US,4/19/2020 23:49,0
16592,4/19/2020,Alaska,US,4/19/2020 23:49,0
16593,4/19/2020,Alberta,Canada,4/19/2020 23:49,0
16594,4/19/2020,Anguilla,UK,4/19/2020 23:49,1
16595,4/19/2020,Anhui,Mainland China,4/19/2020 23:49,984
16596,4/19/2020,Arizona,US,4/19/2020 23:49,0
16597,4/19/2020,Arkansas,US,4/19/2020 23:49,0
16598,4/19/2020,Aruba,Netherlands,4/19/2020 23:49,49
16599,4/19/2020,Australian Capital Territory,Australia,4/19/2020 23:49,88
16600,4/19/2020,Beijing,Mainland China,4/19/2020 23:49,510
16601,4/19/2020,Bermuda,UK,4/19/2020 23:49,35
16602,4/19/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,4/19/2020 23:49,0
16603,4/19/2020,British Columbia,Canada,4/19/2020 23:49,0
16604,4/19/2020,British Virgin Islands,UK,4/19/2020 23:49,2
16605,4/19/2020,California,US,4/19/2020 23:49,0
16606,4/19/2020,Cayman Islands,UK,4/19/2020 23:49,7
16607,4/19/2020,Channel Islands,UK,4/19/2020 23:49,73
16608,4/19/2020,Chongqing,Mainland China,4/19/2020 23:49,570
16609,4/19/2020,Colorado,US,4/19/2020 23:49,0
16610,4/19/2020,Connecticut,US,4/19/2020 23:49,0
16611,4/19/2020,Curacao,Netherlands,4/19/2020 23:49,11
16612,4/19/2020,Delaware,US,4/19/2020 23:49,0
16613,4/19/2020,Diamond Princess cruise ship,US,4/19/2020 23:49,0
16614,4/19/2020,District of Columbia,US,4/19/2020 23:49,0
16615,4/19/2020,Falkland Islands (Malvinas),UK,4/19/2020 23:49,3
16616,4/19/2020,Faroe Islands,Denmark,4/19/2020 23:49,176
16617,4/19/2020,Florida,US,4/19/2020 23:49,0
16618,4/19/2020,French Guiana,France,4/19/2020 23:49,64
16619,4/19/2020,French Polynesia,France,4/19/2020 23:49,2
16620,4/19/2020,Fujian,Mainland China,4/19/2020 23:49,339
16621,4/19/2020,Gansu,Mainland China,4/19/2020 23:49,137
16622,4/19/2020,Georgia,US,4/19/2020 23:49,0
16623,4/19/2020,Gibraltar,UK,4/19/2020 23:49,120
16624,4/19/2020,Grand Princess,Canada,4/19/2020 23:49,0
16625,4/19/2020,Grand Princess,US,4/19/2020 23:49,0
16626,4/19/2020,Greenland,Denmark,4/19/2020 23:49,11
16627,4/19/2020,Guadeloupe,France,4/19/2020 23:49,73
16628,4/19/2020,Guam,US,4/19/2020 23:49,0
16629,4/19/2020,Guangdong,Mainland China,4/19/2020 23:49,1490
16630,4/19/2020,Guangxi,Mainland China,4/19/2020 23:49,252
16631,4/19/2020,Guizhou,Mainland China,4/19/2020 23:49,145
16632,4/19/2020,Hainan,Mainland China,4/19/2020 23:49,162
16633,4/19/2020,Hawaii,US,4/19/2020 23:49,0
16634,4/19/2020,Hebei,Mainland China,4/19/2020 23:49,316
16635,4/19/2020,Heilongjiang,Mainland China,4/19/2020 23:49,472
16636,4/19/2020,Henan,Mainland China,4/19/2020 23:49,1254
16637,4/19/2020,Hong Kong,Hong Kong,4/19/2020 23:49,602
16638,4/19/2020,Hubei,Mainland China,4/19/2020 23:49,63507
16639,4/19/2020,Hunan,Mainland China,4/19/2020 23:49,1015
16640,4/19/2020,Idaho,US,4/19/2020 23:49,0
16641,4/19/2020,Illinois,US,4/19/2020 23:49,0
16642,4/19/2020,Indiana,US,4/19/2020 23:49,0
16643,4/19/2020,Inner Mongolia,Mainland China,4/19/2020 23:49,104
16644,4/19/2020,Iowa,US,4/19/2020 23:49,0
16645,4/19/2020,Isle of Man,UK,4/19/2020 23:49,193
16646,4/19/2020,Jiangsu,Mainland China,4/19/2020 23:49,643
16647,4/19/2020,Jiangxi,Mainland China,4/19/2020 23:49,936
16648,4/19/2020,Jilin,Mainland China,4/19/2020 23:49,97
16649,4/19/2020,Kansas,US,4/19/2020 23:49,0
16650,4/19/2020,Kentucky,US,4/19/2020 23:49,0
16651,4/19/2020,Liaoning,Mainland China,4/19/2020 23:49,142
16652,4/19/2020,Louisiana,US,4/19/2020 23:49,0
16653,4/19/2020,Macau,Macau,4/19/2020 23:49,20
16654,4/19/2020,Maine,US,4/19/2020 23:49,0
16655,4/19/2020,Manitoba,Canada,4/19/2020 23:49,0
16656,4/19/2020,Martinique,France,4/19/2020 23:49,73
16657,4/19/2020,Maryland,US,4/19/2020 23:49,0
16658,4/19/2020,Massachusetts,US,4/19/2020 23:49,0
16659,4/19/2020,Mayotte,France,4/19/2020 23:49,117
16660,4/19/2020,Michigan,US,4/19/2020 23:49,0
16661,4/19/2020,Minnesota,US,4/19/2020 23:49,0
16662,4/19/2020,Mississippi,US,4/19/2020 23:49,0
16663,4/19/2020,Missouri,US,4/19/2020 23:49,0
16664,4/19/2020,Montana,US,4/19/2020 23:49,0
16665,4/19/2020,Montserrat,UK,4/19/2020 23:49,2
16666,4/19/2020,Nebraska,US,4/19/2020 23:49,0
16667,4/19/2020,Nevada,US,4/19/2020 23:49,0
16668,4/19/2020,New Brunswick,Canada,4/19/2020 23:49,0
16669,4/19/2020,New Caledonia,France,4/19/2020 23:49,15
16670,4/19/2020,New Hampshire,US,4/19/2020 23:49,0
16671,4/19/2020,New Jersey,US,4/19/2020 23:49,0
16672,4/19/2020,New Mexico,US,4/19/2020 23:49,0
16673,4/19/2020,New South Wales,Australia,4/19/2020 23:49,1379
16674,4/19/2020,New York,US,4/19/2020 23:49,0
16675,4/19/2020,Newfoundland and Labrador,Canada,4/19/2020 23:49,0
16676,4/19/2020,Ningxia,Mainland China,4/19/2020 23:49,75
16677,4/19/2020,North Carolina,US,4/19/2020 23:49,0
16678,4/19/2020,North Dakota,US,4/19/2020 23:49,0
16679,4/19/2020,Northern Mariana Islands,US,4/19/2020 23:49,0
16680,4/19/2020,Northern Territory,Australia,4/19/2020 23:49,9
16681,4/19/2020,Northwest Territories,Canada,4/19/2020 23:49,0
16682,4/19/2020,Nova Scotia,Canada,4/19/2020 23:49,0
16683,4/19/2020,Ohio,US,4/19/2020 23:49,0
16684,4/19/2020,Oklahoma,US,4/19/2020 23:49,0
16685,4/19/2020,Ontario,Canada,4/19/2020 23:49,0
16686,4/19/2020,Oregon,US,4/19/2020 23:49,0
16687,4/19/2020,Pennsylvania,US,4/19/2020 23:49,0
16688,4/19/2020,Prince Edward Island,Canada,4/19/2020 23:49,0
16689,4/19/2020,Puerto Rico,US,4/19/2020 23:49,0
16690,4/19/2020,Qinghai,Mainland China,4/19/2020 23:49,18
16691,4/19/2020,Quebec,Canada,4/19/2020 23:49,0
16692,4/19/2020,Queensland,Australia,4/19/2020 23:49,738
16693,4/19/2020,Recovered,Canada,4/19/2020 23:49,11847
16694,4/19/2020,Recovered,US,4/19/2020 23:49,70337
16695,4/19/2020,Reunion,France,4/19/2020 23:49,237
16696,4/19/2020,Rhode Island,US,4/19/2020 23:49,0
16697,4/19/2020,Saint Barthelemy,France,4/19/2020 23:49,5
16698,4/19/2020,Saint Pierre and Miquelon,France,4/19/2020 23:49,0
16699,4/19/2020,Saskatchewan,Canada,4/19/2020 23:49,0
16700,4/19/2020,Shaanxi,Mainland China,4/19/2020 23:49,252
16701,4/19/2020,Shandong,Mainland China,4/19/2020 23:49,765
16702,4/19/2020,Shanghai,Mainland China,4/19/2020 23:49,521
16703,4/19/2020,Shanxi,Mainland China,4/19/2020 23:49,135
16704,4/19/2020,Sichuan,Mainland China,4/19/2020 23:49,554
16705,4/19/2020,Sint Maarten,Netherlands,4/19/2020 23:49,12
16706,4/19/2020,South Australia,Australia,4/19/2020 23:49,331
16707,4/19/2020,South Carolina,US,4/19/2020 23:49,0
16708,4/19/2020,South Dakota,US,4/19/2020 23:49,0
16709,4/19/2020,St Martin,France,4/19/2020 23:49,19
16710,4/19/2020,Tasmania,Australia,4/19/2020 23:49,67
16711,4/19/2020,Tennessee,US,4/19/2020 23:49,0
16712,4/19/2020,Texas,US,4/19/2020 23:49,0
16713,4/19/2020,Tianjin,Mainland China,4/19/2020 23:49,174
16714,4/19/2020,Tibet,Mainland China,4/19/2020 23:49,1
16715,4/19/2020,Turks and Caicos Islands,UK,4/19/2020 23:49,0
16716,4/19/2020,Utah,US,4/19/2020 23:49,0
16717,4/19/2020,Vermont,US,4/19/2020 23:49,0
16718,4/19/2020,Victoria,Australia,4/19/2020 23:49,1172
16719,4/19/2020,Virgin Islands,US,4/19/2020 23:49,0
16720,4/19/2020,Virginia,US,4/19/2020 23:49,0
16721,4/19/2020,Washington,US,4/19/2020 23:49,0
16722,4/19/2020,West Virginia,US,4/19/2020 23:49,0
16723,4/19/2020,Western Australia,Australia,4/19/2020 23:49,340
16724,4/19/2020,Wisconsin,US,4/19/2020 23:49,0
16725,4/19/2020,Wyoming,US,4/19/2020 23:49,0
16726,4/19/2020,Xinjiang,Mainland China,4/19/2020 23:49,73
16727,4/19/2020,Yukon,Canada,4/19/2020 23:49,0
16728,4/19/2020,Yunnan,Mainland China,4/19/2020 23:49,178
16729,4/19/2020,Zhejiang,Mainland China,4/19/2020 23:49,1247
16730,4/20/2020,,Afghanistan,4/20/2020 23:44,135
16731,4/20/2020,,Albania,4/20/2020 23:44,327
16732,4/20/2020,,Algeria,4/20/2020 23:44,1099
16733,4/20/2020,,Andorra,4/20/2020 23:44,248
16734,4/20/2020,,Angola,4/20/2020 23:44,6
16735,4/20/2020,,Antigua and Barbuda,4/20/2020 23:44,3
16736,4/20/2020,,Argentina,4/20/2020 23:44,737
16737,4/20/2020,,Armenia,4/20/2020 23:44,580
16738,4/20/2020,,Austria,4/20/2020 23:44,10631
16739,4/20/2020,,Azerbaijan,4/20/2020 23:44,791
16740,4/20/2020,,Bahamas,4/20/2020 23:44,11
16741,4/20/2020,,Bahrain,4/20/2020 23:44,769
16742,4/20/2020,,Bangladesh,4/20/2020 23:44,85
16743,4/20/2020,,Barbados,4/20/2020 23:44,19
16744,4/20/2020,,Belarus,4/20/2020 23:44,514
16745,4/20/2020,,Belgium,4/20/2020 23:44,8895
16746,4/20/2020,,Belize,4/20/2020 23:44,2
16747,4/20/2020,,Benin,4/20/2020 23:44,27
16748,4/20/2020,,Bhutan,4/20/2020 23:44,2
16749,4/20/2020,,Bolivia,4/20/2020 23:44,31
16750,4/20/2020,,Bosnia and Herzegovina,4/20/2020 23:44,381
16751,4/20/2020,,Botswana,4/20/2020 23:44,0
16752,4/20/2020,,Brazil,4/20/2020 23:44,22130
16753,4/20/2020,,Brunei,4/20/2020 23:44,116
16754,4/20/2020,,Bulgaria,4/20/2020 23:44,167
16755,4/20/2020,,Burkina Faso,4/20/2020 23:44,357
